,ID,IsCentroid,Line_Geome,TC_iri_med,VPROMMS_ID,geometry,iri_max,iri_mean,iri_med,iri_min,iri_stdev,length,osmid,speed_mean,speed_med,total_cost,End_pos,Start_pos,TNODE_,FNODE_
30,66,1,"LINESTRING (105.6212299049046 20.14914686536897, 105.6211200294945 20.14902564060535, 105.6210879967906 20.14899759963657, 105.6210718195309 20.14897978556073, 105.6210289884195 20.1489427088636, 105.6209745275497 20.14890622071532, 105.6209621964981 20.",10.2,Input VPROMMS: 212th00038 (50.0 pct); QL45_1 (50.0 pct);,"LINESTRING (105.6212299049046 20.14914686536897, 105.6100296610375 20.14373820372177)",21.0,11.2475,10.2,7.33,3.55600164894,1.32320320306,10030,33.8433333333,34.195,3.36093613577,"(105.621229905, 20.1491468654)","(105.610029661, 20.1437382037)",30,208
31,58,0,"LINESTRING (105.6084398063023 20.11503661543643, 105.608439793561 20.11503664829928, 105.6084397854434 20.11503671579681, 105.6084397813853 20.11503672626561, 105.6084396622185 20.11503771708027, 105.6084368689618 20.11504890293562, 105.6084334922893 20.",9.26,214TT00067,"LINESTRING (105.6084398063023 20.11503661543643, 105.6136569386112 20.12111316975998)",10.71,9.16266666667,9.26,7.32,1.25722180488,2.35403262489,10031,28.8306666667,29.5,5.53668473374,"(105.608439806, 20.1150366154)","(105.613656939, 20.1211131698)",24,209
32,70,1,"LINESTRING (105.6171838345911 20.11753991631128, 105.6171734117867 20.11755265707497, 105.6171172257224 20.11761040367421, 105.6170920138413 20.11764171970789, 105.6170721762978 20.11766209472273, 105.6170507641442 20.11768868860857, 105.6170329185323 20",8.3,Input VPROMMS: QL45_1 (39.13 pct); 212th00038 (36.96 pct); 214TT00068 (15.22 pct); 214TT00069 (4.35 pct); 214TT00067 (4.35 pct);,"LINESTRING (105.6171838345911 20.11753991631128, 105.6136569386112 20.12111316975998)",9.4,8.05888888889,8.3,6.5,1.06582649203,0.544539343672,10032,26.1744444444,25.95,1.17620498233,"(105.617183835, 20.1175399163)","(105.613656939, 20.1211131698)",25,209
33,69,1,"LINESTRING (105.6136569386112 20.12111316975998, 105.6136569212848 20.12112845873806, 105.6136505804199 20.12120034599349, 105.6136380659655 20.12126741452264, 105.6136193894881 20.12132996214621, 105.613594273009 20.12138874155004, 105.6135618346997 20.",9.895,Input VPROMMS: QL45_1 (50.59 pct); 212th00038 (49.41 pct);,"LINESTRING (105.6113600959203 20.13486601909929, 105.6136569386112 20.12111316975998)",16.14,10.2978571429,9.895,7.6,2.08087829951,1.59285619452,10033,28.5757142857,29.165,3.94869050622,"(105.611360096, 20.1348660191)","(105.613656939, 20.1211131698)",32,209
34,75,1,"LINESTRING (105.6171838345911 20.11753991631128, 105.6172550282911 20.11754039952229, 105.6174340259566 20.1175562566385, 105.6174829633522 20.11755447677718, 105.6174946953377 20.11755551478148, 105.6175433296523 20.11755374523917, 105.6175606685444 20.",7.27,Input VPROMMS: 214TT00069 (53.33 pct); 214TT00066 (43.33 pct); 214TT00067 (3.33 pct);,"LINESTRING (105.6171838345911 20.11753991631128, 105.6219728192725 20.11553926517638)",10.66,7.816,7.27,6.22,1.38719701397,0.569247151121,10034,29.262,29.61,1.11230893329,"(105.617183835, 20.1175399163)","(105.621972819, 20.1155392652)",25,34
35,64,0,"LINESTRING (105.6099000585791 20.14338203144949, 105.609798762972 20.14337133652051, 105.609758397413 20.14336967674765, 105.6096939082383 20.14335980227715, 105.609627782104 20.14334145694209, 105.6095667807537 20.14331606250249, 105.6095607961753 20.14",8.38,214TT00064,"LINESTRING (105.6099000585791 20.14338203144949, 105.6109903403772 20.13722023563039)",9.58,8.43,8.38,7.63,0.69330128131,0.992292562077,10035,25.84,26.22,2.15922861508,"(105.609900059, 20.1433820314)","(105.61099034, 20.1372202356)",27,29
36,67,1,"LINESTRING (105.6109903403772 20.13722023563039, 105.6110267676201 20.13712684970864, 105.6110401281986 20.13707838442287, 105.6110505499564 20.13705119601127, 105.6110666208514 20.13698951108664, 105.6110752798642 20.13692740339854, 105.6110757754363 20",10.23,Input VPROMMS: 212th00038 (46.67 pct); QL45_1 (46.67 pct); 214TT00064 (6.67 pct);,"LINESTRING (105.6109903403772 20.13722023563039, 105.6113600959203 20.13486601909929)",12.93,10.51,10.23,9.43,1.42181222389,0.264764074571,10036,27.252,28.91,0.674089333858,"(105.61099034, 20.1372202356)","(105.611360096, 20.1348660191)",29,32
37,79,1,"LINESTRING (105.6212299049046 20.14914686536897, 105.621244897531 20.14914322805587, 105.6213089496068 20.14912103244409, 105.6213657295084 20.14909447799551, 105.6213983714581 20.14907455239412, 105.6214441822397 20.14903883214624, 105.6214463489321 20.",8.535,Input VPROMMS: 214TT00065 (55.78 pct); 214TT00013 (30.61 pct); 214TT00063 (12.93 pct); 214tt00062 (0.68 pct);,"LINESTRING (105.6212299049046 20.14914686536897, 105.6283142104488 20.11403656645955)",12.18,9.06,8.535,6.68,1.5508883085,5.86973824501,10037,31.1888235294,30.48,12.9545123067,"(105.621229905, 20.1491468654)","(105.62831421, 20.1140365665)",30,215
38,68,1,"LINESTRING (105.6113600959203 20.13486601909929, 105.6115503444156 20.13487141879072, 105.6116165303016 20.1348653719516, 105.6116614695185 20.1348555620012, 105.6117109767806 20.13485108755514, 105.6117130449988 20.13485115848447, 105.6117732456596 20.1",8.405,214TT00014,"LINESTRING (105.6113600959203 20.13486601909929, 105.6343561291682 20.13928604914445)",9.8,8.465,8.405,6.75,1.03941854375,3.11676224753,10038,33.5991666667,33.81,6.79765846186,"(105.611360096, 20.1348660191)","(105.634356129, 20.1392860491)",32,218
39,83,0,"LINESTRING (105.6233085866371 20.11476801822495, 105.6231920112562 20.11477763525065, 105.6231575824818 20.11478432779191, 105.6231316574115 20.11479250060596, 105.6230740609512 20.11481832046595, 105.623020480132 20.11485056988333, 105.6230102585023 20.",8.86,Input VPROMMS: 214TT00069 (55.56 pct); 214TT00066 (33.33 pct); 214TT00070 (11.11 pct);,"LINESTRING (105.6219728192725 20.11553926517638, 105.6233085866371 20.11476801822495)",10.95,8.72,8.86,6.35,2.30319343521,0.166441588352,10039,31.68,31.85,0.378155288736,"(105.621972819, 20.1155392652)","(105.623308587, 20.1147680182)",34,36
40,88,0,"LINESTRING (105.6268190631277 20.12703996842886, 105.6268189759307 20.12703982659626, 105.6268189587812 20.12703977137063, 105.6268189214468 20.127039040062, 105.6268189222223 20.12703902958963, 105.6268188891677 20.12703838245866, 105.626818683891 20.12",7.795,214TT00069,"LINESTRING (105.6233085866371 20.11476801822495, 105.6268190631277 20.12703996842886)",10.8,8.015,7.795,6.41,1.28655636205,1.57397944819,10040,29.2308333333,29.3,3.24082368382,"(105.623308587, 20.1147680182)","(105.626819063, 20.1270399684)",36,221
41,89,0,"LINESTRING (105.6233085866371 20.11476801822495, 105.6233152708478 20.1147554865765, 105.6233568861153 20.11469323294372, 105.6234053350512 20.11463563444344, 105.6234515217123 20.11459240874694, 105.6235021019386 20.11455564306144, 105.6235158637851 20.",8.64,214TT00066,"LINESTRING (105.6233085866371 20.11476801822495, 105.6253467810161 20.11082428025733)",10.12,8.71,8.64,7.65,0.911592014006,0.554594844549,10041,30.016,31.74,1.23563731366,"(105.623308587, 20.1147680182)","(105.625346781, 20.1108242803)",36,39
42,84,0,"LINESTRING (105.6219919230117 20.10956477420535, 105.6221219487426 20.10953482447672)",8.03,214TT00068,"LINESTRING (105.6219919230117 20.10956477420535, 105.6221219487426 20.10953482447672)",8.03,8.03,8.03,8.03,,0.0139909133953,10042,27.17,27.17,0.0294648636105,"(105.621991923, 20.1095647742)","(105.622121949, 20.1095348245)",38,41
43,85,0,"LINESTRING (105.6253467810161 20.11082428025733, 105.6252646381788 20.11078329867706, 105.6252068483204 20.11076149153211, 105.6251770964978 20.11074721624037, 105.6250971202897 20.11072010494413, 105.6250660946264 20.11070505289117, 105.6250412582144 20",8.28,214TT00068,"LINESTRING (105.6253467810161 20.11082428025733, 105.6221219487426 20.10953482447672)",9.9,8.71,8.28,7.95,1.04369535785,0.367224335329,10043,31.8366666667,33.72,0.791735666969,"(105.625346781, 20.1108242803)","(105.622121949, 20.1095348245)",39,41
44,90,0,"LINESTRING (105.630744728372 20.10657681822944, 105.6307412423627 20.10657889734171, 105.6306854360956 20.10661862749404, 105.6306722530571 20.10662989583722, 105.6306381297758 20.10666487542465, 105.6305950649516 20.10671859998919, 105.6305595267404 20.",8.22,214TT00066,"LINESTRING (105.6253467810161 20.11082428025733, 105.630744728372 20.10657681822944)",9.92,8.17857142857,8.22,6.22,1.13778188553,0.765617623709,10044,28.8971428571,27.64,1.64148418523,"(105.625346781, 20.1108242803)","(105.630744728, 20.1065768182)",39,42
45,86,0,"LINESTRING (105.6221219487426 20.10953482447672, 105.6221955067346 20.10936954412046, 105.6222076368965 20.10933402241431, 105.6222344155365 20.10927879342259, 105.6222606442223 20.10923843424443, 105.6222641200039 20.10923127078664, 105.6222941778036 20",8.98,214TT00070,"LINESTRING (105.6221219487426 20.10953482447672, 105.6299683295758 20.10054517559866)",9.24,8.67666666667,8.98,7.81,0.761730486021,1.34162331793,10045,25.4833333333,24.17,3.08036713797,"(105.622121949, 20.1095348245)","(105.62996833, 20.1005451756)",41,226
