time,speed,category,start_lat,start_lon,end_lat,end_lon,is_fixed,iri,distance,suspension,Line_Geometry,VPROMMS_ID
08:37:38 2017-April-27,29.36,POOR,20.10790676,105.73104112,20.10847157,105.73025038,True,11.26,103.67,SUV,"LINESTRING (105.73104112 20.10790676, 105.73025038 20.10847157)",212TH00036_1
08:37:49 2017-April-27,33.09,POOR,20.10847157,105.73025038,20.1087227,105.7293142,True,15.95,101.77,SUV,"LINESTRING (105.73025038 20.10847157, 105.7293142 20.1087227)",212TH00036_1
08:37:59 2017-April-27,35.16,POOR,20.1087227,105.7293142,20.10877957,105.72835774,True,10.8,100.22,SUV,"LINESTRING (105.7293142 20.1087227, 105.72835774 20.10877957)",212TH00036_1
08:38:10 2017-April-27,34.97,POOR,20.10877957,105.72835774,20.10871754,105.72736599,True,11.9,103.94,SUV,"LINESTRING (105.72835774 20.10877957, 105.72736599 20.10871754)",212TH00036_1
08:38:20 2017-April-27,38.62,POOR,20.10871754,105.72736599,20.10862488,105.72636704,True,9.66,104.97,SUV,"LINESTRING (105.72736599 20.10871754, 105.72636704 20.10862488)",212TH00036_1
08:38:31 2017-April-27,33.56,POOR,20.10862488,105.72636704,20.10854462,105.72538979,True,10.21,102.58,SUV,"LINESTRING (105.72636704 20.10862488, 105.72538979 20.10854462)",212TH00036_1
08:38:43 2017-April-27,32.55,POOR,20.10854462,105.72538979,20.10808089,105.7244615,True,11.4,109.82,SUV,"LINESTRING (105.72538979 20.10854462, 105.7244615 20.10808089)",212TH00036_1
08:38:54 2017-April-27,33.21,POOR,20.10808089,105.7244615,20.107791,105.72354946,True,9.32,100.63,SUV,"LINESTRING (105.7244615 20.10808089, 105.72354946 20.107791)",212TH00036_1
08:39:05 2017-April-27,35.35,POOR,20.107791,105.72354946,20.1079462,105.72254523,True,10.16,106.42,SUV,"LINESTRING (105.72354946 20.107791, 105.72254523 20.1079462)",212TH00036_1
08:39:16 2017-April-27,35.91,POOR,20.1079462,105.72254523,20.10829543,105.72155415,True,11.52,110.62,SUV,"LINESTRING (105.72254523 20.1079462, 105.72155415 20.10829543)",212TH00036_1
08:39:26 2017-April-27,37.37,POOR,20.10829543,105.72155415,20.1086121,105.72062275,True,11.82,103.52,SUV,"LINESTRING (105.72155415 20.10829543, 105.72062275 20.1086121)",212TH00036_1
08:39:37 2017-April-27,36.85,POOR,20.1086121,105.72062275,20.10879579,105.71957451,True,11.13,111.49,SUV,"LINESTRING (105.72062275 20.1086121, 105.71957451 20.10879579)",212TH00036_1
08:39:47 2017-April-27,38.64,POOR,20.10879579,105.71957451,20.10896032,105.71854823,True,12.35,108.86,SUV,"LINESTRING (105.71957451 20.10879579, 105.71854823 20.10896032)",212TH00036_1
08:39:58 2017-April-27,34.42,POOR,20.10896032,105.71854823,20.10923315,105.71760108,True,14.33,103.55,SUV,"LINESTRING (105.71854823 20.10896032, 105.71760108 20.10923315)",212TH00036_1
08:40:17 2017-April-27,19.41,POOR,20.10923315,105.71760108,20.10954437,105.7166706,True,9.89,103.22,SUV,"LINESTRING (105.71760108 20.10923315, 105.7166706 20.10954437)",212TH00036_1
08:40:33 2017-April-27,23.45,POOR,20.10954437,105.7166706,20.1098794,105.71572496,True,11.33,105.62,SUV,"LINESTRING (105.7166706 20.10954437, 105.71572496 20.1098794)",212TH00036_1
08:40:46 2017-April-27,27.62,POOR,20.1098794,105.71572496,20.1102863,105.71484754,True,11.56,102.22,SUV,"LINESTRING (105.71572496 20.1098794, 105.71484754 20.1102863)",212TH00036_1
08:40:57 2017-April-27,33.96,POOR,20.1102863,105.71484754,20.11067857,105.71394196,True,13.84,104.18,SUV,"LINESTRING (105.71484754 20.1102863, 105.71394196 20.11067857)",212TH00036_1
08:41:08 2017-April-27,33.71,POOR,20.11067857,105.71394196,20.110932,105.71302313,True,10.39,100.1,SUV,"LINESTRING (105.71394196 20.11067857, 105.71302313 20.110932)",212TH00036_1
08:41:18 2017-April-27,37.01,POOR,20.110932,105.71302313,20.11059115,105.71210255,True,9.81,103.4,SUV,"LINESTRING (105.71302313 20.110932, 105.71210255 20.11059115)",212TH00036_1
08:41:28 2017-April-27,38.23,POOR,20.11059115,105.71210255,20.11035155,105.71113989,True,10.61,104.11,SUV,"LINESTRING (105.71210255 20.11059115, 105.71113989 20.11035155)",212TH00036_1
08:41:39 2017-April-27,35.04,POOR,20.11035155,105.71113989,20.11075908,105.71021327,True,11.09,106.89,SUV,"LINESTRING (105.71113989 20.11035155, 105.71021327 20.11075908)",212TH00036_1
08:41:49 2017-April-27,37.88,POOR,20.11075908,105.71021327,20.1112726,105.7093423,True,9.05,107.37,SUV,"LINESTRING (105.71021327 20.11075908, 105.7093423 20.1112726)",212TH00036_1
08:41:58 2017-April-27,40.31,POOR,20.1112726,105.7093423,20.11176767,105.70851585,True,8.25,102.34,SUV,"LINESTRING (105.7093423 20.1112726, 105.70851585 20.11176767)",212TH00036_1
08:42:09 2017-April-27,35.21,POOR,20.11176767,105.70851585,20.11236648,105.70771018,True,10.73,107.2,SUV,"LINESTRING (105.70851585 20.11176767, 105.70771018 20.11236648)",212TH00036_1
08:42:19 2017-April-27,38.6,POOR,20.11236648,105.70771018,20.11301628,105.70691021,True,8.88,110.33,SUV,"LINESTRING (105.70771018 20.11236648, 105.70691021 20.11301628)",212TH00036_1
08:42:30 2017-April-27,34.05,POOR,20.11301628,105.70691021,20.11370716,105.70628685,True,10.39,100.49,SUV,"LINESTRING (105.70691021 20.11301628, 105.70628685 20.11370716)",212TH00036_1
08:42:42 2017-April-27,31.23,POOR,20.11370716,105.70628685,20.11463227,105.70600899,True,8.93,106.46,SUV,"LINESTRING (105.70628685 20.11370716, 105.70600899 20.11463227)",212TH00036_1
08:42:55 2017-April-27,29.11,POOR,20.11463227,105.70600899,20.11556254,105.70593456,True,9.93,103.28,SUV,"LINESTRING (105.70600899 20.11463227, 105.70593456 20.11556254)",212TH00036_1
08:43:10 2017-April-27,26.6,POOR,20.11556254,105.70593456,20.11650399,105.70620278,True,9.24,107.93,SUV,"LINESTRING (105.70593456 20.11556254, 105.70620278 20.11650399)",212TH00036_1
08:43:23 2017-April-27,30.34,POOR,20.11650399,105.70620278,20.1172354,105.70690946,True,11.83,109.62,SUV,"LINESTRING (105.70620278 20.11650399, 105.70690946 20.1172354)",212TH00036_1
08:43:37 2017-April-27,27.54,POOR,20.1172354,105.70690946,20.11809601,105.70727256,True,10.27,102.56,SUV,"LINESTRING (105.70690946 20.1172354, 105.70727256 20.11809601)",212TH00036_1
08:43:50 2017-April-27,26.9,POOR,20.11809601,105.70727256,20.11890017,105.70680804,True,9.74,101.42,SUV,"LINESTRING (105.70727256 20.11809601, 105.70680804 20.11890017)",212TH00036_1
08:44:01 2017-April-27,32.87,POOR,20.11890017,105.70680804,20.11970161,105.70633178,True,9.39,101.75,SUV,"LINESTRING (105.70680804 20.11890017, 105.70633178 20.11970161)",212TH00036_1
08:44:14 2017-April-27,28.88,POOR,20.11970161,105.70633178,20.12037941,105.70561085,True,8.11,106.37,SUV,"LINESTRING (105.70633178 20.11970161, 105.70561085 20.12037941)",212TH00036_1
08:44:25 2017-April-27,32.94,POOR,20.12037941,105.70561085,20.12078907,105.70474634,True,14.27,101.14,SUV,"LINESTRING (105.70561085 20.12037941, 105.70474634 20.12078907)",212TH00036_1
08:44:37 2017-April-27,31.17,POOR,20.12078907,105.70474634,20.12112058,105.70384964,True,12.57,100.69,SUV,"LINESTRING (105.70474634 20.12078907, 105.70384964 20.12112058)",212TH00036_1
08:44:49 2017-April-27,31.59,POOR,20.12112058,105.70384964,20.12153724,105.70291858,True,10.32,107.73,SUV,"LINESTRING (105.70384964 20.12112058, 105.70291858 20.12153724)",212TH00036_1
08:45:01 2017-April-27,30.63,POOR,20.12153724,105.70291858,20.12217858,105.70222842,True,8.79,101.24,SUV,"LINESTRING (105.70291858 20.12153724, 105.70222842 20.12217858)",212TH00036_1
08:45:12 2017-April-27,33.02,POOR,20.12217858,105.70222842,20.12296648,105.70174386,True,10.18,100.87,SUV,"LINESTRING (105.70222842 20.12217858, 105.70174386 20.12296648)",212TH00036_1
08:45:25 2017-April-27,28.13,POOR,20.12296648,105.70174386,20.12376595,105.7012702,True,8.96,101.42,SUV,"LINESTRING (105.70174386 20.12296648, 105.7012702 20.12376595)",212TH00036_1
08:45:35 2017-April-27,36.8,POOR,20.12376595,105.7012702,20.12447497,105.7006035,True,9.23,104.98,SUV,"LINESTRING (105.7012702 20.12376595, 105.7006035 20.12447497)",212TH00036_1
08:45:44 2017-April-27,40.69,POOR,20.12447497,105.7006035,20.12514121,105.69992214,True,10.47,102.55,SUV,"LINESTRING (105.7006035 20.12447497, 105.69992214 20.12514121)",212TH00036_1
08:45:54 2017-April-27,39.75,POOR,20.12514121,105.69992214,20.12583435,105.69916793,True,10.78,110.03,SUV,"LINESTRING (105.69992214 20.12514121, 105.69916793 20.12583435)",212TH00036_1
08:46:03 2017-April-27,41.81,POOR,20.12583435,105.69916793,20.12620533,105.69820971,True,9.95,108.29,SUV,"LINESTRING (105.69916793 20.12583435, 105.69820971 20.12620533)",212TH00036_1
08:46:12 2017-April-27,42.97,POOR,20.12620533,105.69820971,20.12663474,105.69728049,True,9.84,108.17,SUV,"LINESTRING (105.69820971 20.12620533, 105.69728049 20.12663474)",212TH00036_1
08:46:22 2017-April-27,38.74,POOR,20.12663474,105.69728049,20.12723622,105.69645789,True,11.27,108.78,SUV,"LINESTRING (105.69728049 20.12663474, 105.69645789 20.12723622)",212TH00036_1
08:46:32 2017-April-27,39.27,POOR,20.12723622,105.69645789,20.12783184,105.69563161,True,9.45,108.69,SUV,"LINESTRING (105.69645789 20.12723622, 105.69563161 20.12783184)",212TH00036_1
08:46:42 2017-April-27,38.9,POOR,20.12783184,105.69563161,20.12839234,105.69477154,True,9.55,109.26,SUV,"LINESTRING (105.69563161 20.12783184, 105.69477154 20.12839234)",212TH00036_1
08:46:52 2017-April-27,38.58,POOR,20.12839234,105.69477154,20.12893897,105.69390024,True,10.27,109.37,SUV,"LINESTRING (105.69477154 20.12839234, 105.69390024 20.12893897)",212TH00036_1
08:47:01 2017-April-27,43.39,POOR,20.12893897,105.69390024,20.12947604,105.69301914,True,10.98,109.65,SUV,"LINESTRING (105.69390024 20.12893897, 105.69301914 20.12947604)",212TH00036_1
08:47:11 2017-April-27,39.12,POOR,20.12947604,105.69301914,20.13006017,105.6921983,True,10.0,107.46,SUV,"LINESTRING (105.69301914 20.12947604, 105.6921983 20.13006017)",212TH00036_1
08:47:21 2017-April-27,38.76,POOR,20.13006017,105.6921983,20.13074564,105.69149036,True,10.24,106.01,SUV,"LINESTRING (105.6921983 20.13006017, 105.69149036 20.13074564)",212TH00036_1
08:47:32 2017-April-27,34.28,POOR,20.13074564,105.69149036,20.13143082,105.69080413,True,11.72,104.41,SUV,"LINESTRING (105.69149036 20.13074564, 105.69080413 20.13143082)",212TH00036_1
08:47:45 2017-April-27,29.19,POOR,20.13143082,105.69080413,20.13212451,105.69010969,True,11.0,105.69,SUV,"LINESTRING (105.69080413 20.13143082, 105.69010969 20.13212451)",212TH00036_1
08:47:56 2017-April-27,31.97,POOR,20.13212451,105.69010969,20.13254444,105.6892513,True,10.57,101.08,SUV,"LINESTRING (105.69010969 20.13212451, 105.6892513 20.13254444)",212TH00036_1
08:48:06 2017-April-27,36.24,POOR,20.13254444,105.6892513,20.13276111,105.68827556,True,7.26,104.8,SUV,"LINESTRING (105.6892513 20.13254444, 105.68827556 20.13276111)",212TH00036_1
08:48:15 2017-April-27,40.23,POOR,20.13276111,105.68827556,20.1327319,105.68731106,True,8.59,100.9,SUV,"LINESTRING (105.68827556 20.13276111, 105.68731106 20.1327319)",212TH00036_1
08:48:24 2017-April-27,41.24,POOR,20.1327319,105.68731106,20.13279879,105.68634119,True,10.27,101.68,SUV,"LINESTRING (105.68731106 20.1327319, 105.68634119 20.13279879)",212TH00036_1
08:48:34 2017-April-27,37.05,POOR,20.13279879,105.68634119,20.13306207,105.68539504,True,7.65,103.13,SUV,"LINESTRING (105.68634119 20.13279879, 105.68539504 20.13306207)",212TH00036_1
08:48:42 2017-April-27,44.2,POOR,20.13306207,105.68539504,20.1334623,105.68451402,True,7.09,102.22,SUV,"LINESTRING (105.68539504 20.13306207, 105.68451402 20.1334623)",212TH00036_1
08:48:51 2017-April-27,43.32,POOR,20.1334623,105.68451402,20.13406534,105.68370298,True,7.52,107.93,SUV,"LINESTRING (105.68451402 20.1334623, 105.68370298 20.13406534)",212TH00036_1
08:49:01 2017-April-27,39.17,POOR,20.13406534,105.68370298,20.13476942,105.68295859,True,6.43,110.15,SUV,"LINESTRING (105.68370298 20.13406534, 105.68295859 20.13476942)",212TH00036_1
08:49:15 2017-April-27,27.91,POOR,20.13476942,105.68295859,20.13543624,105.68226473,True,7.81,103.5,SUV,"LINESTRING (105.68295859 20.13476942, 105.68226473 20.13543624)",212TH00036_1
08:49:31 2017-April-27,22.72,POOR,20.13543624,105.68226473,20.13596862,105.68147709,True,8.8,101.27,SUV,"LINESTRING (105.68226473 20.13543624, 105.68147709 20.13596862)",212TH00036_1
08:49:52 2017-April-27,26.71,GOOD,20.13611019,105.68147273,20.13672823,105.68218536,True,3.79,101.16,SUV,"LINESTRING (105.68147273 20.13611019, 105.68218536 20.13672823)",212TH00036_1
08:50:04 2017-April-27,31.61,FAIR,20.13672823,105.68218536,20.13732334,105.68297745,True,4.33,105.83,SUV,"LINESTRING (105.68218536 20.13672823, 105.68297745 20.13732334)",212TH00036_1
08:50:17 2017-April-27,29.99,FAIR,20.13732334,105.68297745,20.13776343,105.68387674,True,4.22,105.9,SUV,"LINESTRING (105.68297745 20.13732334, 105.68387674 20.13776343)",212TH00036_1
08:50:33 2017-April-27,27.29,POOR,20.13776343,105.68387674,20.13869311,105.68364808,True,7.39,105.66,SUV,"LINESTRING (105.68387674 20.13776343, 105.68364808 20.13869311)",212TH00036_1
08:50:43 2017-April-27,38.82,POOR,20.13869311,105.68364808,20.13945042,105.68298985,True,9.11,108.47,SUV,"LINESTRING (105.68364808 20.13869311, 105.68298985 20.13945042)",212TH00036_1
08:50:52 2017-April-27,40.34,POOR,20.13945042,105.68298985,20.14017935,105.68238954,True,10.37,102.23,SUV,"LINESTRING (105.68298985 20.13945042, 105.68238954 20.14017935)",212TH00036_1
08:51:02 2017-April-27,40.44,POOR,20.14017935,105.68238954,20.14096519,105.68173902,True,10.67,110.43,SUV,"LINESTRING (105.68238954 20.14017935, 105.68173902 20.14096519)",212TH00036_1
08:51:12 2017-April-27,36.55,POOR,20.14096519,105.68173902,20.14170213,105.68115137,True,10.53,102.13,SUV,"LINESTRING (105.68173902 20.14096519, 105.68115137 20.14170213)",212TH00036_1
08:51:21 2017-April-27,43.19,POOR,20.14170213,105.68115137,20.14247415,105.68052591,True,16.73,107.61,SUV,"LINESTRING (105.68115137 20.14170213, 105.68052591 20.14247415)",212TH00036_1
08:51:31 2017-April-27,37.92,POOR,20.14247415,105.68052591,20.14320383,105.67986994,True,9.75,105.97,SUV,"LINESTRING (105.68052591 20.14247415, 105.67986994 20.14320383)",212TH00036_1
08:51:40 2017-April-27,43.17,POOR,20.14320383,105.67986994,20.14394706,105.67918665,True,7.65,108.97,SUV,"LINESTRING (105.67986994 20.14320383, 105.67918665 20.14394706)",212TH00036_1
08:51:48 2017-April-27,44.23,POOR,20.14394706,105.67918665,20.14462867,105.67855239,True,7.94,100.46,SUV,"LINESTRING (105.67918665 20.14394706, 105.67855239 20.14462867)",212TH00036_1
08:51:57 2017-April-27,41.17,POOR,20.14462867,105.67855239,20.14539415,105.67800044,True,10.15,102.53,SUV,"LINESTRING (105.67855239 20.14462867, 105.67800044 20.14539415)",212TH00036_1
08:52:08 2017-April-27,35.88,POOR,20.14539415,105.67800044,20.14624286,105.67745168,True,8.07,110.09,SUV,"LINESTRING (105.67800044 20.14539415, 105.67745168 20.14624286)",212TH00036_1
08:52:17 2017-April-27,41.08,POOR,20.14624286,105.67745168,20.14703906,105.67694474,True,9.68,102.85,SUV,"LINESTRING (105.67745168 20.14624286, 105.67694474 20.14703906)",212TH00036_1
08:52:27 2017-April-27,38.68,POOR,20.14703906,105.67694474,20.14786576,105.67643839,True,8.66,105.73,SUV,"LINESTRING (105.67694474 20.14703906, 105.67643839 20.14786576)",212TH00036_1
08:52:35 2017-April-27,44.14,POOR,20.14786576,105.67643839,20.14864679,105.67595123,True,10.39,100.35,SUV,"LINESTRING (105.67643839 20.14786576, 105.67595123 20.14864679)",212TH00036_1
08:52:43 2017-April-27,46.01,POOR,20.14864679,105.67595123,20.14942794,105.67543994,True,9.26,101.67,SUV,"LINESTRING (105.67595123 20.14864679, 105.67543994 20.14942794)",212TH00036_1
08:52:52 2017-April-27,43.43,POOR,20.14942794,105.67543994,20.15025335,105.67491322,True,11.44,106.69,SUV,"LINESTRING (105.67543994 20.14942794, 105.67491322 20.15025335)",212TH00036_1
08:53:03 2017-April-27,34.12,POOR,20.15025335,105.67491322,20.15106505,105.67442657,True,12.78,103.26,SUV,"LINESTRING (105.67491322 20.15025335, 105.67442657 20.15106505)",212TH00036_1
08:53:17 2017-April-27,28.19,POOR,20.15106505,105.67442657,20.15199511,105.67405349,True,11.35,110.1,SUV,"LINESTRING (105.67442657 20.15106505, 105.67405349 20.15199511)",212TH00036_1
08:53:27 2017-April-27,39.3,POOR,20.15199511,105.67405349,20.15291062,105.67368468,True,9.26,108.44,SUV,"LINESTRING (105.67405349 20.15199511, 105.67368468 20.15291062)",212TH00036_1
08:53:37 2017-April-27,38.15,POOR,20.15291062,105.67368468,20.15379755,105.6732878,True,9.8,106.6,SUV,"LINESTRING (105.67368468 20.15291062, 105.6732878 20.15379755)",212TH00036_1
08:53:49 2017-April-27,34.29,POOR,20.15379755,105.6732878,20.15413899,105.67235305,True,9.23,104.78,SUV,"LINESTRING (105.6732878 20.15379755, 105.67235305 20.15413899)",212TH00036_1
08:54:00 2017-April-27,36.31,POOR,20.15413899,105.67235305,20.15420127,105.67131621,True,10.31,108.62,SUV,"LINESTRING (105.67235305 20.15413899, 105.67131621 20.15420127)",212TH00036_1
08:54:10 2017-April-27,37.53,POOR,20.15420127,105.67131621,20.15439154,105.6703232,True,10.24,105.93,SUV,"LINESTRING (105.67131621 20.15420127, 105.6703232 20.15439154)",212TH00036_1
08:54:21 2017-April-27,35.87,POOR,20.15439154,105.6703232,20.15455897,105.66930606,True,10.87,107.94,SUV,"LINESTRING (105.6703232 20.15439154, 105.66930606 20.15455897)",212TH00036_1
08:54:32 2017-April-27,34.15,POOR,20.15455897,105.66930606,20.15472652,105.66832328,True,8.76,104.41,SUV,"LINESTRING (105.66930606 20.15455897, 105.66832328 20.15472652)",212TH00036_1
08:54:46 2017-April-27,26.03,POOR,20.15472652,105.66832328,20.15511573,105.66740178,True,8.67,105.54,SUV,"LINESTRING (105.66832328 20.15472652, 105.66740178 20.15511573)",212TH00036_1
08:54:57 2017-April-27,35.2,POOR,20.15511573,105.66740178,20.15580804,105.66663022,True,8.76,111.27,SUV,"LINESTRING (105.66740178 20.15511573, 105.66663022 20.15580804)",212TH00036_1
08:55:06 2017-April-27,43.95,POOR,20.15580804,105.66663022,20.15654011,105.66592614,True,8.84,109.48,SUV,"LINESTRING (105.66663022 20.15580804, 105.66592614 20.15654011)",212TH00036_1
08:55:15 2017-April-27,42.0,POOR,20.15654011,105.66592614,20.15728338,105.66534167,True,10.69,102.49,SUV,"LINESTRING (105.66592614 20.15654011, 105.66534167 20.15728338)",212TH00036_1
08:55:25 2017-April-27,37.48,POOR,20.15728338,105.66534167,20.15815493,105.66491302,True,10.53,106.38,SUV,"LINESTRING (105.66534167 20.15728338, 105.66491302 20.15815493)",212TH00036_1
08:55:33 2017-April-27,44.66,POOR,20.15815493,105.66491302,20.1590411,105.6647137,True,9.55,100.29,SUV,"LINESTRING (105.66491302 20.15815493, 105.6647137 20.1590411)",212TH00036_1
08:55:43 2017-April-27,36.88,POOR,20.1590411,105.6647137,20.15992322,105.66449258,True,8.47,100.35,SUV,"LINESTRING (105.6647137 20.1590411, 105.66449258 20.15992322)",212TH00036_1
08:55:55 2017-April-27,31.68,POOR,20.15992322,105.66449258,20.16029189,105.66357074,True,10.22,104.66,SUV,"LINESTRING (105.66449258 20.15992322, 105.66357074 20.16029189)",212TH00036_1
08:56:08 2017-April-27,27.94,POOR,20.16029189,105.66357074,20.16076032,105.66275284,True,7.54,100.0,SUV,"LINESTRING (105.66357074 20.16029189, 105.66275284 20.16076032)",212TH00036_1
08:56:20 2017-April-27,31.16,POOR,20.16076032,105.66275284,20.16159549,105.66219946,True,7.25,109.07,SUV,"LINESTRING (105.66275284 20.16076032, 105.66219946 20.16159549)",212TH00036_1
08:56:30 2017-April-27,38.43,POOR,20.16159549,105.66219946,20.16243079,105.66164299,True,8.94,109.25,SUV,"LINESTRING (105.66219946 20.16159549, 105.66164299 20.16243079)",212TH00036_1
08:56:39 2017-April-27,41.3,POOR,20.16243079,105.66164299,20.16319006,105.66108618,True,11.21,102.24,SUV,"LINESTRING (105.66164299 20.16243079, 105.66108618 20.16319006)",212TH00036_1
08:56:49 2017-April-27,39.69,POOR,20.16319006,105.66108618,20.16399422,105.66043214,True,10.29,112.25,SUV,"LINESTRING (105.66108618 20.16319006, 105.66043214 20.16399422)",212TH00036_1
08:57:00 2017-April-27,35.55,POOR,20.16399422,105.66043214,20.16476997,105.65977056,True,11.08,110.27,SUV,"LINESTRING (105.66043214 20.16399422, 105.65977056 20.16476997)",212TH00036_1
08:57:10 2017-April-27,36.73,POOR,20.16476997,105.65977056,20.16550787,105.65915801,True,9.03,103.8,SUV,"LINESTRING (105.65977056 20.16476997, 105.65915801 20.16550787)",212TH00036_1
