,ID,IsCentroid,Line_Geome,TC_iri_med,VPROMMS_ID,geometry,iri_max,iri_mean,iri_med,iri_min,iri_stdev,length,osmid,speed_mean,speed_med,total_cost,End_pos,Start_pos,TNODE_,FNODE_
164,173,0,"LINESTRING (105.6577426006772 19.98480500743594, 105.6575984162516 19.98484108524628, 105.6574615521925 19.98488862693455, 105.6574229567534 19.98490771123339, 105.6574183051367 19.98490932978107, 105.6573641395174 19.98493611667231, 105.657362168651 19.",6.83,Input VPROMMS: 212TH00027 (63.01 pct); 212YD00027 (23.29 pct); 214YD00066 (10.96 pct); 214YD00097 (2.74 pct);,"LINESTRING (105.6445702589443 19.99720200495078, 105.6577426006772 19.98480500743594)",8.86,6.86666666667,6.83,5.72,0.964950471146,2.00715655047,10164,31.1777777778,31.08,4.43079808516,"(105.644570259, 19.997202005)","(105.657742601, 19.9848050074)",161,163
165,176,1,"LINESTRING (105.6488005361687 19.96459605685194, 105.6488768148593 19.96444909584153, 105.6489128222665 19.96439528944785, 105.6489521337595 19.96434934944556, 105.6489905200011 19.96431424524833, 105.6489962632754 19.96430768275403, 105.6490429368976 19",6.85040983607,214YD00089,"LINESTRING (105.6488005361687 19.96459605685194, 105.6491311727721 19.96419272361678)",,,,,,0.057261428184,10165,,,0.126696776807,"(105.648800536, 19.9645960569)","(105.649131173, 19.9641927236)",165,382
166,180,1,"LINESTRING (105.6528476796682 19.97040536913771, 105.6530369075089 19.9702838117704, 105.6531108362537 19.97024437960099, 105.6531628933102 19.970209777422, 105.6531860450062 19.97019091805528, 105.6532141599473 19.97017221914369, 105.6532365249962 19.97",3.785,Input VPROMMS: Default Ro (33.33 pct); 212TH00024 (27.78 pct); return_1 (22.22 pct); 214YD00088 (16.67 pct);,"LINESTRING (105.6528476796682 19.97040536913771, 105.6581197148775 19.96653746853371)",5.05,3.785,3.785,2.52,1.7889801564,0.699743318341,10166,37.31,37.31,1.01200377415,"(105.65284768, 19.9704053691)","(105.658119715, 19.9665374685)",166,171
167,185,0,"LINESTRING (105.6740286179224 19.99226673169725, 105.67402513971 19.99224550457039, 105.6740074467694 19.99217587971388, 105.6739843227376 19.99211146264511, 105.6739558339914 19.99205239099735, 105.6739219249737 19.99199851067161, 105.6739121755937 19.9",4.51,Input VPROMMS: 212TH00024 (52.0 pct); Default Ro (45.33 pct); 214YD00072 (2.67 pct);,"LINESTRING (105.6740286179224 19.99226673169725, 105.6581197148775 19.96653746853371)",5.11,4.51,4.51,3.91,0.848528137424,3.32262785742,10167,31.8,31.8,5.40757683795,"(105.674028618, 19.9922667317)","(105.658119715, 19.9665374685)",168,171
168,184,0,"LINESTRING (105.6578175822426 19.98484934610337, 105.6579835286303 19.98479465118158, 105.6580406764998 19.98478268329468, 105.6580933863765 19.98477802539338, 105.658156015398 19.98478018456122, 105.658192093333 19.98478598036628, 105.658218155852 19.98",5.89,212TH00027,"LINESTRING (105.6578175822426 19.98484934610337, 105.661708406259 19.98483436456964)",8.03,6.3,5.89,5.39,1.21948076382,0.41178274998,10168,26.7225,25.84,0.812241474336,"(105.657817582, 19.9848493461)","(105.661708406, 19.9848343646)",167,172
169,194,0,"LINESTRING (105.6712259323411 19.9924594391858, 105.6712362091669 19.99245308402713, 105.67129759974 19.99242327674491, 105.6713588988309 19.99240154122894, 105.671420669797 19.9923876039493, 105.6714829126383 19.992381464906, 105.6715019246518 19.992381",9.83,212TH00027,"LINESTRING (105.6740286179224 19.99226673169725, 105.6712259323411 19.9924594391858)",13.07,10.3766666667,9.83,8.23,2.46587374643,0.297735002596,10169,34.03,33.99,0.880551270178,"(105.674028618, 19.9922667317)","(105.671225932, 19.9924594392)",168,178
170,187,0,"LINESTRING (105.661708406259 19.98483436456964, 105.6617141295263 19.98485305472176, 105.661764914677 19.98498174422234, 105.6618011431858 19.98509696682347, 105.6618271139037 19.9851551458288, 105.6618287510066 19.9851579395247, 105.6618534536864 19.985",7.81,212TH00027,"LINESTRING (105.661708406259 19.98483436456964, 105.6712259323411 19.9924594391858)",9.74,7.76230769231,7.81,5.49,1.31459850554,1.76050687394,10170,30.6892307692,28.98,4.31764310834,"(105.661708406, 19.9848343646)","(105.671225932, 19.9924594392)",172,178
171,197,0,"LINESTRING (105.6740286179224 19.99226673169725, 105.6740381380991 19.99227170007272, 105.6740991760831 19.99229724059471, 105.6741027079227 19.99229835761142, 105.6741602387789 19.99232238209982, 105.674245933525 19.99234886536735, 105.6742535858916 19.",3.91,Input VPROMMS: Default Ro (50.0 pct); 212TH00027 (25.0 pct); 212TH00024 (25.0 pct);,"LINESTRING (105.6740286179224 19.99226673169725, 105.6746385795591 19.9925340905614)",3.91,3.91,3.91,3.91,,0.0705567724268,10171,33.85,33.85,0.104247631261,"(105.674028618, 19.9922667317)","(105.67463858, 19.9925340906)",168,181
172,186,0,"LINESTRING (105.6581197148775 19.96653746853371, 105.6581234319594 19.96651028882075, 105.6581395853469 19.96643815457051, 105.6581612729495 19.96637153463077, 105.6581884947672 19.96631042900139, 105.6582212508 19.9662548376825, 105.658259541048 19.9662",6.85040983607,return_1,"LINESTRING (105.6581197148775 19.96653746853371, 105.6622494720992 19.96221853963299)",,,,,,0.647948674261,10172,,,1.43365282999,"(105.658119715, 19.9665374685)","(105.662249472, 19.9622185396)",171,388
173,188,1,"LINESTRING (105.6663103055197 19.98294640266909, 105.6663102908885 19.98294641316213, 105.6663102197443 19.98294644091827, 105.6663102150835 19.98294644426038, 105.6663093023063 19.98294680037397, 105.6662990688422 19.98295235104649, 105.6662916192864 19",8.19,214YD00097,"LINESTRING (105.661708406259 19.98483436456964, 105.6663103055197 19.98294640266909)",8.76,8.1525,8.19,7.47,0.667751201172,0.533045868314,10173,32.3575,32.815,1.35793434953,"(105.661708406, 19.9848343646)","(105.666310306, 19.9829464027)",172,390
174,189,0,"LINESTRING (105.6634660337773 19.96136812065313, 105.6634661104513 19.96136820373866, 105.6634661247739 19.96136823026195, 105.6634661492003 19.9613682567323, 105.6634666623629 19.96136920698493, 105.663473067626 19.96137817594657, 105.6634799728307 19.9",9.99,Input VPROMMS: 212TH00025 (53.47 pct); 213YD00010 (46.53 pct);,"LINESTRING (105.6634660337773 19.96136812065313, 105.6830369237005 19.98875255130693)",12.32,10.1966666667,9.99,8.28,2.02791354188,3.7123074504,10174,32.3466666667,32.02,11.1276415826,"(105.663466034, 19.9613681207)","(105.683036924, 19.9887525513)",174,195
175,205,0,"LINESTRING (105.6830369237005 19.98875255130693, 105.6830235336775 19.98877965239273, 105.6829881388787 19.98883677126851, 105.6829484320991 19.98888809814095, 105.6829044133388 19.98893363300995, 105.6828560825977 19.98897337587563, 105.6828524426434 19",6.635,Input VPROMMS: Default Ro (58.33 pct); 212TH00027 (41.67 pct);,"LINESTRING (105.6809778123958 19.99018840114759, 105.6830369237005 19.98875255130693)",7.52,6.635,6.635,5.75,1.2515790027,0.271002314159,10175,32.33,32.33,0.585026245691,"(105.680977812, 19.9901884011)","(105.683036924, 19.9887525513)",183,195
176,190,1,"LINESTRING (105.6645694949369 19.95648873473426, 105.6645695037363 19.95648880153686, 105.6645695232124 19.95648885013855, 105.6645696678366 19.95648994769847, 105.6645696683384 19.95649002945706, 105.6645697053527 19.95649031035766, 105.6645698116599 19",6.85040983607,214YD00100,"LINESTRING (105.6645694949369 19.95648873473426, 105.6661813152822 19.96086186555111)",,,,,,0.519470000458,10176,,,1.1493806004,"(105.664569495, 19.9564887347)","(105.666181315, 19.9608618656)",175,177
177,191,0,"LINESTRING (105.6648412814222 19.96173241792123, 105.6648413820436 19.96173234425803, 105.6648413976012 19.96173232535845, 105.664841440475 19.96173229396985, 105.6648425309175 19.96173185608485, 105.6648515659627 19.96172683936518, 105.6648607399225 19.",7.795,212TH00025,"LINESTRING (105.6648412814222 19.96173241792123, 105.6661813152822 19.96086186555111)",8.59,7.795,7.795,7.0,1.12429978209,0.171330868655,10177,28.58,28.58,0.419546464619,"(105.664841281, 19.9617324179)","(105.666181315, 19.9608618656)",176,177
178,192,0,"LINESTRING (105.6661813152822 19.96086186555111, 105.6662085659928 19.9608590177818, 105.6662843743398 19.96084283377521, 105.6663448301357 19.96082234706319, 105.6664013268627 19.96079512529895, 105.666436045824 19.96077268529215, 105.6664552072801 19.9",8.265,212TH00025,"LINESTRING (105.6661813152822 19.96086186555111, 105.6911645523554 19.96093670256766)",8.89,8.11142857143,8.265,6.82,0.580713846424,2.79462365012,10178,33.8821428571,33.965,7.17170294212,"(105.666181315, 19.9608618656)","(105.691164552, 19.9609367026)",177,201
179,216,0,"LINESTRING (105.6911645523554 19.96093670256766, 105.6911262968896 19.9606916114026, 105.6911244352488 19.96068512213114, 105.691115830482 19.96062999399998, 105.691112591393 19.96061870324618, 105.6911074407816 19.96058574239006, 105.6910931119026 19.96",6.85040983607,214YD00087,"LINESTRING (105.6907664867354 19.95964844763201, 105.6911645523554 19.96093670256766)",,,,,,0.149193763884,10179,,,0.33010648884,"(105.690766487, 19.9596484476)","(105.691164552, 19.9609367026)",199,201
180,193,0,"LINESTRING (105.6712259323411 19.9924594391858, 105.6712342984373 19.99262814904509, 105.6712437077622 19.99269152463646, 105.6712454557591 19.9927050249456, 105.6712486807241 19.99271746451628, 105.6712536365636 19.99275572893874, 105.6712589704241 19.9",6.075,Input VPROMMS: 214YD00096 (68.75 pct); 214YD00085 (31.25 pct);,"LINESTRING (105.6712259323411 19.9924594391858, 105.6717749800281 19.99586930873931)",6.77,6.075,6.075,5.38,0.982878425849,0.383017014015,10180,29.68,29.68,0.773215597043,"(105.671225932, 19.9924594392)","(105.67177498, 19.9958693087)",178,179
181,196,0,"LINESTRING (105.6717749800281 19.99586930873931, 105.6718776413028 19.99586673141822, 105.6719914228652 19.99585258185354, 105.6720122624045 19.99584734004237, 105.6720531044282 19.99584173635114, 105.6721053160897 19.99582779113414, 105.6721101963348 19",11.41,214YD00098,"LINESTRING (105.6717749800281 19.99586930873931, 105.6766951241114 19.9949668761492)",11.41,11.41,11.41,11.41,,0.527292893406,10181,20.92,20.92,1.76774942514,"(105.67177498, 19.9958693087)","(105.676695124, 19.9949668761)",179,185
182,198,0,"LINESTRING (105.6746385795591 19.9925340905614, 105.6746419845852 19.99255684870483, 105.6746590319103 19.99262823185589, 105.6746816165894 19.99269406906501, 105.6747104233227 19.99275582827124, 105.6747447050192 19.99281156624417, 105.6747838671129 19.",6.85040983607,212TH00024,"LINESTRING (105.6746385795591 19.9925340905614, 105.6766951241114 19.9949668761492)",,,,,,0.348999537857,10182,,,0.772197235658,"(105.67463858, 19.9925340906)","(105.676695124, 19.9949668761)",181,185
183,195,1,"LINESTRING (105.6717749800281 19.99586930873931, 105.6717184754419 19.99595164297526, 105.6717120183864 19.99598363253036, 105.6717058577326 19.99604905651846, 105.6717077405229 19.99614766187795, 105.6717095655706 19.99616086840223, 105.6717107149975 19",4.9,Input VPROMMS: 214YD00085 (60.34 pct); 214YD00096 (37.93 pct); 214YD00099 (1.72 pct);,"LINESTRING (105.6717749800281 19.99586930873931, 105.6745146603694 20.00675118474403)",5.19,4.9,4.9,4.61,0.410121933088,1.27101600133,10183,31.845,31.845,2.19250260229,"(105.67177498, 19.9958693087)","(105.67451466, 20.0067511847)",179,397
184,199,0,"LINESTRING (105.6809778123958 19.99018840114759, 105.6808868418227 19.99018516721259, 105.6808138925517 19.99017683977512, 105.6808053607934 19.99017771997208, 105.6807461428646 19.99019047960125, 105.6806867015287 19.99021060320199, 105.6806520754386 19",8.55,Input VPROMMS: 212TH00027 (50.0 pct); Default Ro (40.63 pct); 214YD00070 (9.38 pct);,"LINESTRING (105.6746385795591 19.9925340905614, 105.6809778123958 19.99018840114759)",10.11,7.94,8.55,5.04,1.82805300191,0.721413891569,10184,33.404,35.555,1.90272913901,"(105.67463858, 19.9925340906)","(105.680977812, 19.9901884011)",181,183
185,204,0,"LINESTRING (105.6854064832865 19.99805204036673, 105.6853046540705 19.99778240235385, 105.6852974605148 19.99776877738841, 105.6852825327762 19.99772925313142, 105.6852716591883 19.99770866583053, 105.685257762413 19.99767187126058, 105.685246888825 19.9",7.29,214YD00070,"LINESTRING (105.6809778123958 19.99018840114759, 105.6854064832865 19.99805204036673)",8.58,7.36142857143,7.29,6.28,0.801756999168,0.988333601939,10185,34.0528571429,34.97,2.2954047905,"(105.680977812, 19.9901884011)","(105.685406483, 19.9980520404)",183,193
186,200,0,"LINESTRING (105.6766951241114 19.9949668761492, 105.6767171198774 19.99497337212716, 105.6768363588409 19.99502103852112, 105.6770088039836 19.995071479419, 105.6770898407716 19.99510382709801, 105.6770912402622 19.99510424324948)",11.41,212TH00024,"LINESTRING (105.6766951241114 19.9949668761492, 105.6770912402622 19.99510424324948)",11.41,11.41,11.41,11.41,,0.0441946736148,10186,20.92,20.92,0.148162643294,"(105.676695124, 19.9949668761)","(105.67709124, 19.9951042432)",185,189
187,201,0,"LINESTRING (105.6815035641755 19.99965587655391, 105.6814436560045 19.99963575769743, 105.6813853229736 19.99960917682228, 105.6813839163881 19.99960868405674, 105.6813251976659 19.99958047785816, 105.6812717097364 19.99954646873229, 105.6812234525994 19",6.85040983607,212TH00024,"LINESTRING (105.6815035641755 19.99965587655391, 105.6770912402622 19.99510424324948)",,,,,,0.687645466714,10187,,,1.52148605058,"(105.681503564, 19.9996558766)","(105.67709124, 19.9951042432)",186,189
188,207,0,"LINESTRING (105.6815035641755 19.99965587655391, 105.6816029630912 19.99955640125013, 105.6816385453434 19.99952820307325, 105.6816868140769 19.99949859262652, 105.6817437436427 19.99947272420087, 105.6817588958192 19.99946800747804, 105.6817978741197 19",5.33,214YD00072,"LINESTRING (105.6815035641755 19.99965587655391, 105.6854056438134 19.99805391038117)",5.92,5.33,5.33,4.74,0.8343860018,0.447534656495,10188,23.405,23.405,0.820107258027,"(105.681503564, 19.9996558766)","(105.685405644, 19.9980539104)",186,404
189,213,0,"LINESTRING (105.6854056438134 19.99805391038117, 105.6854064832865 19.99805204036673)",6.85040983607,,"LINESTRING (105.6854064832865 19.99805204036673, 105.6854056438134 19.99805391038117)",,,,,,0.000224811466952,10189,,,0.000497418404593,"(105.685406483, 19.9980520404)","(105.685405644, 19.9980539104)",193,404
190,212,0,"LINESTRING (105.6868840159575 20.00113285582162, 105.6868840163881 20.00113285079632, 105.6868840025478 20.0011327675239, 105.6868839838645 20.00113272509681, 105.6868832180198 20.00113174824708, 105.6868801107048 20.0011286688103, 105.6868619394035 20.0",6.99,214YD00070,"LINESTRING (105.6868840159575 20.00113285582162, 105.6854056438134 19.99805391038117)",7.11,6.925,6.99,6.61,0.22708295107,0.378145532272,10190,32.6075,32.77,0.849882083781,"(105.686884016, 20.0011328558)","(105.685405644, 19.9980539104)",198,404
191,206,0,"LINESTRING (105.6815035641755 19.99965587655391, 105.6815050995747 19.99966094100893, 105.6815314934749 19.99972500766067, 105.6815631036746 19.99978328746329, 105.681599930174 19.9998357804168, 105.6816419729729 19.99988248652123, 105.6816770446831 19.9",3.91,212TH00024,"LINESTRING (105.6815035641755 19.99965587655391, 105.6864437798075 20.0037460206035)",3.91,3.91,3.91,3.91,,0.689871502875,10191,31.39,31.39,1.0192851455,"(105.681503564, 19.9996558766)","(105.68644378, 20.0037460206)",186,405
192,202,0,"LINESTRING (105.6770912402622 19.99510424324948, 105.6771145549821 19.99508428858349, 105.6771750113176 19.99504175036526, 105.6772362360252 19.99500768255425, 105.677295553141 19.99498308599194, 105.6773561263236 19.99496620029548, 105.6774109498121 19.",11.09,214YD00098,"LINESTRING (105.6770912402622 19.99510424324948, 105.6812803974808 19.99340750234441)",11.09,11.09,11.09,11.09,,0.496136481085,10192,20.98,20.98,1.62360663435,"(105.67709124, 19.9951042432)","(105.681280397, 19.9934075023)",189,406
193,218,1,"LINESTRING (105.6909800390398 19.9593593320845, 105.6909855688722 19.95935900346763, 105.6910595339766 19.95934736334998, 105.6911283086349 19.95932880032537, 105.6911875259146 19.95930512770441, 105.6912421574251 19.95927508789801, 105.6912757984032 19.",6.85040983607,214YD00086,"LINESTRING (105.6909800390398 19.9593593320845, 105.6946714176493 19.9551536199373)",,,,,,0.615303986547,10193,,,1.36142311368,"(105.690980039, 19.9593593321)","(105.694671418, 19.9551536199)",190,407
194,203,1,"LINESTRING (105.6909800390398 19.9593593320845, 105.690912384038 19.95923494571878, 105.6908659333105 19.95916535606402, 105.6908403997532 19.95911434247764, 105.6908236339213 19.95908922492807, 105.6908157833308 19.95907361533, 105.6908087860188 19.9590",6.85040983607,214YD00087,"LINESTRING (105.6909800390398 19.9593593320845, 105.6787923412946 19.95290605051042)",,,,,,1.57035827628,10194,,,3.47457858363,"(105.690980039, 19.9593593321)","(105.678792341, 19.9529060505)",190,408
195,217,1,"LINESTRING (105.6907664867354 19.95964844763201, 105.6908073024438 19.95960282794186, 105.6909467216881 19.95941235325781, 105.6909636926361 19.95938327859052, 105.6909800390398 19.9593593320845)",6.85040983607,Input VPROMMS: 214YD00087 (66.67 pct); 214YD00086 (33.33 pct);,"LINESTRING (105.6909800390398 19.9593593320845, 105.6907664867354 19.95964844763201)",,,,,,0.0390771827452,10195,,,0.0864622706335,"(105.690980039, 19.9593593321)","(105.690766487, 19.9596484476)",190,199
196,214,1,"LINESTRING (105.6854064832865 19.99805204036673, 105.6856395528992 19.99795624473234, 105.6856529523551 19.99795225881562, 105.6857134473054 19.99792582413986, 105.6857364140521 19.99791215771166, 105.6857698678759 19.99789754002017, 105.6857923063019 19",6.21,214YD00072,"LINESTRING (105.6854064832865 19.99805204036673, 105.6908518426543 19.99437359972303)",7.74,6.10666666667,6.21,4.6,1.27872853517,0.709711215302,10196,29.3916666667,27.775,1.45668226941,"(105.685406483, 19.9980520404)","(105.690851843, 19.9943735997)",193,411
197,209,0,"LINESTRING (105.6830369237005 19.98875255130693, 105.6830767629285 19.98874648937695, 105.6831423048099 19.98872986511704, 105.6832342742149 19.98869584528674, 105.6833055611446 19.9886597856695, 105.6833214576095 19.98864929216502, 105.6833527646948 19.",6.5,Input VPROMMS: 212TH00027 (26.92 pct); Default Ro (26.92 pct); 213YD00010 (23.08 pct); 212TH00025 (23.08 pct);,"LINESTRING (105.6830369237005 19.98875255130693, 105.6850552490623 19.98842922103003)",7.25,6.42,6.5,5.12,0.796460921829,0.218698274703,10197,26.884,27.69,0.464733833744,"(105.683036924, 19.9887525513)","(105.685055249, 19.988429221)",195,196
198,211,1,"LINESTRING (105.6850552490623 19.98842922103003, 105.6850767751215 19.9883964078936, 105.6851631065019 19.98828803020795, 105.6851863373748 19.98826466925365, 105.6852056743315 19.98824122728236, 105.6852612030082 19.98818768435972, 105.6852762918505 19.",7.75,Input VPROMMS: Default Ro (54.92 pct); 212TH00027 (25.41 pct); 214YD00071 (19.67 pct);,"LINESTRING (105.6850552490623 19.98842922103003, 105.7143191470898 19.98951079392516)",10.64,8.04259259259,7.75,5.34,1.35968772601,3.95118226927,10198,31.4174074074,31.81,9.63100678135,"(105.685055249, 19.988429221)","(105.714319147, 19.9895107939)",196,209
199,222,1,"LINESTRING (105.7102817282067 19.99211227805794, 105.7102817942559 19.99211216112867, 105.710281840155 19.9921121132538, 105.7102825355741 19.99211168076867, 105.7102825600634 19.99211166949401, 105.7102830387194 19.99211137180091, 105.7102838141162 19.9",4.475,Default Ro,"LINESTRING (105.7102817282067 19.99211227805794, 105.7143191470898 19.98951079392516)",5.15,4.57,4.475,4.18,0.468259187488,0.512023039593,10199,29.715,28.84,0.828837295341,"(105.710281728, 19.9921122781)","(105.714319147, 19.9895107939)",204,209
200,210,0,"LINESTRING (105.6850552490623 19.98842922103003, 105.6851336970524 19.9885338343754, 105.6851863396429 19.98859008473741, 105.6852346621758 19.98863080201486, 105.6852870411929 19.98866493682166, 105.6852952262117 19.98866893282394, 105.6853400076187 19.",7.095,Input VPROMMS: 212TH00025 (68.33 pct); 213YD00010 (18.33 pct); 214YD00071 (13.33 pct);,"LINESTRING (105.6850552490623 19.98842922103003, 105.717731020415 19.99092946319904)",20.01,8.77083333333,7.095,4.0,4.64622419556,4.05451136973,10200,30.5795833333,31.705,9.21894522692,"(105.685055249, 19.988429221)","(105.71773102, 19.9909294632)",196,210
201,226,1,"LINESTRING (105.7143191470898 19.98951079392516, 105.7143670513168 19.98953719865115, 105.7144220857553 19.98957544446072, 105.7144706716881 19.98961804678863, 105.7145156787522 19.98966820361969, 105.7145402667574 19.98970355704443, 105.7145559434286 19",7.58,214YD00071,"LINESTRING (105.7143191470898 19.98951079392516, 105.717731020415 19.99092946319904)",8.87,7.534,7.58,6.53,1.02407519255,0.525795349942,10201,25.302,27.15,1.25927986311,"(105.714319147, 19.9895107939)","(105.71773102, 19.9909294632)",209,210
202,215,0,"LINESTRING (105.6907664867354 19.95964844763201, 105.6907643316824 19.95964830588434, 105.6906656668442 19.95965152998028, 105.6906022515612 19.95966071768746, 105.6905999946142 19.95966132039797, 105.6905395544124 19.95967177784165, 105.6904795785468 19",6.85040983607,214YD00086,"LINESTRING (105.6907664867354 19.95964844763201, 105.6859093525392 19.96127427558809)",,,,,,0.562727351522,10202,,,1.24509192173,"(105.690766487, 19.9596484476)","(105.685909353, 19.9612742756)",199,417
203,219,0,"LINESTRING (105.7055647595686 19.9434122056796, 105.7055304467006 19.94342705553243, 105.7054712278718 19.94345999124371, 105.7054180012162 19.9434976407823, 105.7053944093037 19.94351879974857, 105.7053618346456 19.94354355443308, 105.7053103953763 19.9",8.83,212TH00025,"LINESTRING (105.6911645523554 19.96093670256766, 105.7055647595686 19.9434122056796)",10.88,9.066,8.83,7.94,1.0924879862,2.48502529769,10203,37.022,38.17,6.7282059935,"(105.691164552, 19.9609367026)","(105.70556476, 19.9434122057)",201,202
204,220,0,"LINESTRING (105.7055647595686 19.9434122056796, 105.7056542279865 19.94348966991592, 105.7056982223648 19.94353733139263, 105.7057343515583 19.94358727308452, 105.705762192018 19.94363790964699, 105.7057720518359 19.94366274891927, 105.7057893455559 19.9",8.39,Input VPROMMS: 214YD00074 (61.9 pct); 214YD00073 (38.1 pct);,"LINESTRING (105.7055647595686 19.9434122056796, 105.7070408434035 19.94584730854398)",8.39,8.39,8.39,8.39,,0.312251451873,10204,22.02,22.02,0.81107314624,"(105.70556476, 19.9434122057)","(105.707040843, 19.9458473085)",202,419
205,221,0,"LINESTRING (105.7055647595686 19.9434122056796, 105.7055705267059 19.9433855254783, 105.7055712412066 19.94337962606866, 105.7055862911656 19.94331194429503, 105.7056075977695 19.94324918439903, 105.705651372262 19.94315732912017, 105.7056648782588 19.94",9.46,212TH00025,"LINESTRING (105.7055647595686 19.9434122056796, 105.710610888656 19.93548444142251)",11.75,10.1166666667,9.46,9.14,1.42352847999,1.12090832684,10205,36.77,38.13,3.2114023564,"(105.70556476, 19.9434122057)","(105.710610889, 19.9354844414)",202,205
206,224,1,"LINESTRING (105.7262766683558 19.93752713418978, 105.7262700075779 19.93752336990122, 105.7262539248431 19.93751620631312, 105.7261700075007 19.93746850632665, 105.7260908216981 19.93743449701698, 105.7260372799965 19.93741879152974, 105.7260308629209 19",9.19,212TH00025,"LINESTRING (105.710610888656 19.93548444142251, 105.7262766683558 19.93752713418978)",13.82,9.59285714286,9.19,7.24,2.14477438041,1.71122010574,10206,35.4614285714,35.95,4.78713824581,"(105.710610889, 19.9354844414)","(105.726276668, 19.9375271342)",205,207
207,223,0,"LINESTRING (105.710610888656 19.93548444142251, 105.7106552303788 19.93567189491708, 105.7106770459475 19.93573046481985, 105.7106782396504 19.93573275222252, 105.7106978132919 19.93578530305439, 105.7107006932013 19.93579749619526, 105.7107158490575 19.",7.335,Input VPROMMS: 214YD00076 (56.52 pct); 214YD00074 (43.48 pct);,"LINESTRING (105.710610888656 19.93548444142251, 105.7137397204375 19.93575038029758)",8.68,7.395,7.335,5.56,0.985693111009,2.06764922619,10207,26.9491666667,26.9,4.82537638162,"(105.710610889, 19.9354844414)","(105.71373972, 19.9357503803)",205,423
208,229,1,"LINESTRING (105.7262766683558 19.93752713418978, 105.7262773422295 19.9375720732839, 105.726293163154 19.93770725363928, 105.7263063659718 19.93776287154403, 105.7263142899918 19.93783522584431, 105.7263274467791 19.93789064984205, 105.7263298784191 19.9",6.81,214YD00079,"LINESTRING (105.7262766683558 19.93752713418978, 105.7381966779854 19.95015937904335)",8.96,6.753,6.81,4.63,1.35207700307,2.21543874274,10208,24.403,24.905,4.87950383088,"(105.726276668, 19.9375271342)","(105.738196678, 19.950159379)",207,215
209,235,0,"LINESTRING (105.7380567080002 19.95161396494415, 105.738063904694 19.95147314435277, 105.7380753789835 19.95140601028123, 105.7380930817655 19.95134721891631, 105.738093279884 19.95134610377104, 105.7381117447737 19.95128638290466, 105.7381154993144 19.9",6.85040983607,214YD00080,"LINESTRING (105.7380567080002 19.95161396494415, 105.7381966779854 19.95015937904335)",,,,,,0.167172832711,10209,,,0.369887020737,"(105.738056708, 19.9516139649)","(105.738196678, 19.950159379)",211,215
210,230,1,"LINESTRING (105.7262766683558 19.93752713418978, 105.7263324269471 19.93749961279184, 105.7263948482294 19.93747641682032, 105.7264572954261 19.93746082206399, 105.7264787070816 19.93745808240616, 105.7265293535459 19.93744660756496, 105.7266053413312 19",8.195,212TH00025,"LINESTRING (105.7262766683558 19.93752713418978, 105.7383014028174 19.93787489586208)",9.32,8.2775,8.195,7.27,0.66667083332,1.2773780581,10210,32.4625,31.075,3.25571732558,"(105.726276668, 19.9375271342)","(105.738301403, 19.9378748959)",207,425
211,232,0,"LINESTRING (105.7371266904945 19.93577202216863, 105.7371266997723 19.93577201896546, 105.7371267798492 19.93577201236381, 105.7371267828045 19.93577201134372, 105.73712802134 19.93577190923493, 105.7371333250619 19.93577079395392, 105.7371592666694 19.9",7.065,214YD00078,"LINESTRING (105.7371266904945 19.93577202216863, 105.7383014028174 19.93787489586208)",8.15,7.065,7.065,5.98,1.53442171517,0.354411808683,10211,22.51,22.51,0.803185761428,"(105.73712669, 19.9357720222)","(105.738301403, 19.9378748959)",214,425
212,236,1,"LINESTRING (105.7473441492898 19.9541446828723, 105.747426976996 19.95404320472595, 105.7474322418289 19.95403808944236, 105.7474750929416 19.95400519200653, 105.7475292144287 19.95397323868455, 105.7475778627222 19.95395216817788, 105.747586084208 19.95",7.045,212TH00025,"LINESTRING (105.7473441492898 19.9541446828723, 105.7383014028174 19.93787489586208)",45.96,9.870625,7.045,5.66,9.71181306022,3.11530441674,10212,31.160625,30.815,7.04448211235,"(105.747344149, 19.9541446829)","(105.738301403, 19.9378748959)",216,425
213,227,1,"LINESTRING (105.717731020415 19.99092946319904, 105.7177566759144 19.99093924371239, 105.7178253336063 19.99095859460818, 105.7178926529501 19.9909705583757, 105.717928760548 19.99097303303512, 105.717957804393 19.99097701617978, 105.7180219025316 19.990",11.085,212TH00025,"LINESTRING (105.717731020415 19.99092946319904, 105.7473441492898 19.9541446828723)",41.14,12.7307142857,11.085,4.94,9.36534320229,6.46440965808,10213,31.6971428571,31.595,21.146700094,"(105.71773102, 19.9909294632)","(105.747344149, 19.9541446829)",210,216
214,234,1,"LINESTRING (105.7473441492898 19.9541446828723, 105.7472636380967 19.95413076372844, 105.74720175378 19.95412707344086, 105.7471385315684 19.9541308223902, 105.7470798186587 19.95414167660443, 105.7470553889201 19.95414943897661, 105.7470155930064 19.954",8.045,Input VPROMMS: 214YD00091 (61.11 pct); 214YD00080 (19.44 pct); 214YD00092 (16.67 pct); 214YD00077 (2.78 pct);,"LINESTRING (105.7380567080002 19.95161396494415, 105.7473441492898 19.9541446828723)",10.31,7.94875,8.045,5.71,1.6438060148,1.08171716611,10214,28.41625,29.185,2.71646223339,"(105.738056708, 19.9516139649)","(105.747344149, 19.9541446829)",211,216
