,Extreme Heat - 20 year return period_mean,rawmean,normed
140,33.7649993896,33.7649993896,0.944688916944
141,33.7649993896,33.7649993896,0.944688916944
142,33.7649993896,33.7649993896,0.944688916944
143,33.7649993896,33.7649993896,0.944688916944
144,33.7649993896,33.7649993896,0.944688916944
145,33.7649993896,33.7649993896,0.944688916944
146,33.7649993896,33.7649993896,0.944688916944
147,33.7649993896,33.7649993896,0.944688916944
148,33.7649993896,33.7649993896,0.944688916944
149,33.4319992065,33.4319992065,0.919423349767
150,33.4319992065,33.4319992065,0.919423349767
151,33.4319992065,33.4319992065,0.919423349767
152,33.4319992065,33.4319992065,0.919423349767
153,33.4319992065,33.4319992065,0.919423349767
154,33.4319992065,33.4319992065,0.919423349767
155,33.4319992065,33.4319992065,0.919423349767
156,33.4319992065,33.4319992065,0.919423349767
157,33.4319992065,33.4319992065,0.919423349767
158,33.7649993896,33.7649993896,0.944688916944
159,33.7649993896,33.7649993896,0.944688916944
160,33.7649993896,33.7649993896,0.944688916944
161,33.7649993896,33.7649993896,0.944688916944
162,33.7649993896,33.7649993896,0.944688916944
163,33.7649993896,33.7649993896,0.944688916944
164,33.7649993896,33.7649993896,0.944688916944
165,33.7649993896,33.7649993896,0.944688916944
166,33.7649993896,33.7649993896,0.944688916944
167,33.7649993896,33.7649993896,0.944688916944
168,33.7649993896,33.7649993896,0.944688916944
169,33.4319992065,33.4319992065,0.919423349767
170,33.7649993896,33.7649993896,0.944688916944
171,33.7649993896,33.7649993896,0.944688916944
172,33.7649993896,33.7649993896,0.944688916944
173,33.7649993896,33.7649993896,0.944688916944
174,33.7649993896,33.7649993896,0.944688916944
175,33.7649993896,33.7649993896,0.944688916944
176,33.7649993896,33.7649993896,0.944688916944
177,33.7649993896,33.7649993896,0.944688916944
178,33.7649993896,33.7649993896,0.944688916944
179,33.7350006104,33.7350006104,0.942412833591
180,33.7649993896,33.7649993896,0.944688916944
181,33.7649993896,33.7649993896,0.944688916944
182,33.7649993896,33.7649993896,0.944688916944
183,33.7649993896,33.7649993896,0.944688916944
184,33.7649993896,33.7649993896,0.944688916944
185,33.7649993896,33.7649993896,0.944688916944
186,33.7649993896,33.7649993896,0.944688916944
187,33.7649993896,33.7649993896,0.944688916944
188,33.7649993896,33.7649993896,0.944688916944
189,33.7649993896,33.7649993896,0.944688916944
190,33.75,33.75,0.943550875268
191,33.7350006104,33.7350006104,0.942412833591
192,33.7649993896,33.7649993896,0.944688916944
193,33.7649993896,33.7649993896,0.944688916944
194,33.7649993896,33.7649993896,0.944688916944
195,33.7649993896,33.7649993896,0.944688916944
196,33.7649993896,33.7649993896,0.944688916944
197,33.5984992981,33.5984992981,0.932056133356
198,33.7649993896,33.7649993896,0.944688916944
199,33.7649993896,33.7649993896,0.944688916944
200,33.5984992981,33.5984992981,0.932056133356
201,33.4319992065,33.4319992065,0.919423349767
202,33.7649993896,33.7649993896,0.944688916944
203,33.7649993896,33.7649993896,0.944688916944
204,33.7649993896,33.7649993896,0.944688916944
205,33.75,33.75,0.943550875268
206,33.7649993896,33.7649993896,0.944688916944
207,33.7649993896,33.7649993896,0.944688916944
208,33.7649993896,33.7649993896,0.944688916944
209,33.5984992981,33.5984992981,0.932056133356
210,33.7649993896,33.7649993896,0.944688916944
211,33.7649993896,33.7649993896,0.944688916944
212,33.7649993896,33.7649993896,0.944688916944
213,33.7649993896,33.7649993896,0.944688916944
214,33.7649993896,33.7649993896,0.944688916944
215,33.7649993896,33.7649993896,0.944688916944
216,33.7649993896,33.7649993896,0.944688916944
217,33.7649993896,33.7649993896,0.944688916944
218,33.6380004883,33.6380004883,0.935053188687
219,33.7649993896,33.7649993896,0.944688916944
220,33.6380004883,33.6380004883,0.935053188687
221,33.6380004883,33.6380004883,0.935053188687
222,33.6380004883,33.6380004883,0.935053188687
223,33.6380004883,33.6380004883,0.935053188687
224,33.6380004883,33.6380004883,0.935053188687
225,33.6380004883,33.6380004883,0.935053188687
226,33.5110015869,33.5110015869,0.92541746043
227,33.5110015869,33.5110015869,0.92541746043
228,33.5110015869,33.5110015869,0.92541746043
229,33.6253331502,33.6253331502,0.934092085671
230,33.5110015869,33.5110015869,0.92541746043
231,33.5110015869,33.5110015869,0.92541746043
232,33.5110015869,33.5110015869,0.92541746043
233,33.5110015869,33.5110015869,0.92541746043
234,33.5559997559,33.5559997559,0.928831585461
235,33.5110015869,33.5110015869,0.92541746043
236,33.5110015869,33.5110015869,0.92541746043
237,33.5110015869,33.5110015869,0.92541746043
238,33.5110015869,33.5110015869,0.92541746043
239,33.5195007324,33.5195007324,0.926062312123
240,33.5110015869,33.5110015869,0.92541746043
241,33.5110015869,33.5110015869,0.92541746043
242,33.5110015869,33.5110015869,0.92541746043
243,33.5110015869,33.5110015869,0.92541746043
244,33.5110015869,33.5110015869,0.92541746043
245,33.5110015869,33.5110015869,0.92541746043
246,33.5110015869,33.5110015869,0.92541746043
247,33.5110015869,33.5110015869,0.92541746043
248,33.4979985555,33.4979985555,0.924430887508
